date,open,high,low,close,volume
2026-03-12 12:55:00,144950,145000,144900,145000,236
2026-03-12 12:56:00,145000,145400,144900,145300,3293
2026-03-12 12:57:00,145300,145400,145000,145300,1886
2026-03-12 12:58:00,145300,145300,145200,145300,789
2026-03-12 12:59:00,145300,145300,145000,145100,1630
2026-03-12 13:00:00,145100,145300,145100,145200,1283
2026-03-12 13:01:00,145200,145300,145100,145200,1129
2026-03-12 13:02:00,145200,145300,145200,145200,1045
2026-03-12 13:03:00,145200,145200,145000,145100,1040
2026-03-12 13:04:00,145100,145200,145000,145100,1014
2026-03-12 13:05:00,145200,145300,145000,145100,1979
2026-03-12 13:06:00,145100,145200,145000,145200,2978
2026-03-12 13:07:00,145200,145400,145000,145300,2899
2026-03-12 13:08:00,145300,145700,145300,145700,5616
2026-03-12 13:09:00,145700,145900,145700,145900,3190
2026-03-12 13:10:00,145900,145900,145700,145800,2721
2026-03-12 13:11:00,145900,145900,145700,145800,2367
2026-03-12 13:12:00,145800,145900,145700,145800,1344
2026-03-12 13:13:00,145900,145900,145700,145800,981
2026-03-12 13:14:00,145800,145900,145700,145700,2032
2026-03-12 13:15:00,145800,145900,145700,145800,2134
2026-03-12 13:16:00,145800,145900,145700,145900,1255
2026-03-12 13:17:00,145900,145900,145800,145900,341
2026-03-12 13:18:00,145800,146000,145800,145900,1842
2026-03-12 13:19:00,145900,146000,145900,146000,865
2026-03-12 13:20:00,145900,146100,145900,146100,1831
2026-03-12 13:21:00,146100,146200,146000,146200,2034
2026-03-12 13:22:00,146200,146200,146000,146100,2443
2026-03-12 13:23:00,146100,146200,146100,146200,1503
2026-03-12 13:24:00,146200,146400,146200,146400,1755
2026-03-12 13:25:00,146400,146600,146300,146500,6005
2026-03-12 13:26:00,146600,146700,146400,146500,4224
2026-03-12 13:27:00,146500,146800,146400,146800,4076
2026-03-12 13:28:00,146800,147200,146800,147200,5670
2026-03-12 13:29:00,147100,147200,146900,147200,4819
2026-03-12 13:30:00,147100,147300,147100,147200,2245
2026-03-12 13:31:00,147300,147300,146700,146700,5200
2026-03-12 13:32:00,146800,147200,146600,146900,3403
2026-03-12 13:33:00,146900,147100,146800,146900,1800
2026-03-12 13:34:00,146900,147100,146900,147100,1112
2026-03-12 13:35:00,147100,147100,146800,146900,2223
2026-03-12 13:36:00,146900,146900,146500,146500,4711
2026-03-12 13:37:00,146500,147100,146500,147100,4790
2026-03-12 13:38:00,147050,147200,147000,147100,1103
2026-03-12 13:39:00,147100,147400,147100,147400,3243
2026-03-12 13:40:00,147400,147600,147100,147200,8177
2026-03-12 13:41:00,147200,147200,146800,146800,4994
2026-03-12 13:42:00,146800,147000,146700,146700,2530
2026-03-12 13:43:00,146700,146800,146250,146400,5353
2026-03-12 13:44:00,146400,146500,146300,146300,1118
2026-03-12 13:45:00,146400,146600,146400,146600,3454
2026-03-12 13:46:00,146600,146900,146500,146700,1069
2026-03-12 13:47:00,146700,146700,146500,146600,667
2026-03-12 13:48:00,146500,146600,146500,146500,861
2026-03-12 13:49:00,146500,146600,146500,146500,786
2026-03-12 13:50:00,146600,146600,146400,146500,2354
2026-03-12 13:51:00,146500,146600,146400,146500,596
2026-03-12 13:52:00,146600,146600,146400,146500,996
2026-03-12 13:53:00,146500,146500,146500,146500,0
2026-03-12 13:54:00,146500,146500,146500,146500,0
2026-03-12 13:55:00,146500,146500,146500,146500,0
2026-03-12 13:56:00,146500,146500,146500,146500,0
2026-03-12 13:57:00,146500,146500,146500,146500,0
2026-03-12 13:58:00,146500,146500,146500,146500,0
2026-03-12 13:59:00,146500,146500,146500,146500,0
2026-03-12 14:00:00,146500,146500,146500,146500,0
2026-03-12 14:01:00,146500,146500,146500,146500,0
2026-03-12 14:02:00,146500,146500,146500,146500,0
2026-03-12 14:03:00,146500,146500,146500,146500,0
2026-03-12 14:04:00,146500,146500,146500,146500,0
2026-03-12 14:05:00,146500,146500,146500,146500,0
2026-03-12 14:06:00,146500,146500,146500,146500,0
2026-03-12 14:07:00,146500,146500,146500,146500,0
2026-03-12 14:08:00,146500,146500,146500,146500,0
2026-03-12 14:09:00,146500,146500,146500,146500,0
2026-03-12 14:10:00,146500,146500,146500,146500,0
2026-03-12 14:11:00,146500,146500,146500,146500,0
2026-03-12 14:12:00,146500,146500,146500,146500,0
2026-03-12 14:13:00,146500,146500,146500,146500,0
2026-03-12 14:14:00,146500,146500,146500,146500,0
2026-03-12 14:15:00,146500,146500,146500,146500,0
2026-03-12 14:16:00,146500,146500,146500,146500,0
2026-03-12 14:17:00,146500,146500,146500,146500,0
2026-03-12 14:18:00,146500,146500,146500,146500,0
2026-03-12 14:19:00,146500,146500,146500,146500,0
2026-03-12 14:20:00,146500,146500,146500,146500,0
2026-03-12 14:21:00,146500,146500,146500,146500,0
2026-03-12 14:22:00,146500,146500,146500,146500,0
2026-03-12 14:23:00,146500,146500,146500,146500,0
2026-03-12 14:24:00,146500,146500,146500,146500,0
2026-03-12 14:25:00,146500,146500,146500,146500,0
2026-03-12 14:26:00,146500,146500,146500,146500,0
2026-03-12 14:27:00,146500,146500,146500,146500,0
2026-03-12 14:28:00,146500,146500,146500,146500,0
2026-03-12 14:29:00,146500,146500,146500,146500,0
2026-03-12 14:30:00,146500,146500,146500,146500,0
2026-03-12 14:31:00,146500,146500,146500,146500,0
2026-03-12 14:32:00,146500,146500,146500,146500,0
2026-03-12 14:33:00,146500,146500,146500,146500,0
2026-03-12 14:34:00,146500,146500,146500,146500,0
2026-03-12 14:35:00,146500,146500,146500,146500,0
2026-03-12 14:36:00,146500,146500,146500,146500,0
2026-03-12 14:37:00,146500,146500,146500,146500,0
2026-03-12 14:38:00,146500,146500,146500,146500,0
2026-03-12 14:39:00,146500,146500,146500,146500,0
2026-03-12 14:40:00,146500,146500,146500,146500,0
2026-03-12 14:41:00,146500,146500,146500,146500,0
2026-03-12 14:42:00,146500,146500,146500,146500,0
2026-03-12 14:43:00,146500,146500,146500,146500,0
2026-03-12 14:44:00,146500,146500,146500,146500,0
2026-03-12 14:45:00,146500,146500,146500,146500,0
2026-03-12 14:46:00,146500,146500,146500,146500,0
2026-03-12 14:47:00,146500,146500,146500,146500,0
2026-03-12 14:48:00,146500,146500,146500,146500,0
2026-03-12 14:49:00,146500,146500,146500,146500,0
2026-03-12 14:50:00,146500,146500,146500,146500,0
2026-03-12 14:51:00,146500,146500,146500,146500,0
2026-03-12 14:52:00,146500,146500,146500,146500,0
2026-03-12 14:53:00,146500,146500,146500,146500,0
2026-03-12 14:54:00,146500,146500,146500,146500,0
2026-03-12 14:55:00,146500,146500,146500,146500,0
2026-03-12 14:56:00,146500,146500,146500,146500,0
2026-03-12 14:57:00,146500,146500,146500,146500,0
2026-03-12 14:58:00,146500,146500,146500,146500,0
2026-03-12 14:59:00,146500,146500,146500,146500,0
2026-03-12 15:00:00,146500,146500,146500,146500,0
2026-03-12 15:01:00,146500,146500,146500,146500,0
2026-03-12 15:02:00,146500,146500,146500,146500,0
2026-03-12 15:03:00,146500,146500,146500,146500,0
2026-03-12 15:04:00,146500,146500,146500,146500,0
2026-03-12 15:05:00,146500,146500,146500,146500,0
2026-03-12 15:06:00,146500,146500,146500,146500,0
2026-03-12 15:07:00,146500,146500,146500,146500,0
2026-03-12 15:08:00,146500,146500,146500,146500,0
2026-03-12 15:09:00,146500,146500,146500,146500,0
2026-03-12 15:10:00,146500,146500,146500,146500,0
2026-03-12 15:11:00,146500,146500,146500,146500,0
2026-03-12 15:12:00,146500,146500,146500,146500,0
2026-03-12 15:13:00,146500,146500,146500,146500,0
2026-03-12 15:14:00,146500,146500,146500,146500,0
2026-03-12 15:15:00,146500,146500,146500,146500,0
2026-03-12 15:16:00,146500,146500,146500,146500,0
2026-03-12 15:17:00,146500,146500,146500,146500,0
2026-03-12 15:18:00,146500,146500,146500,146500,0
2026-03-12 15:19:00,146500,146500,146500,146500,0
2026-03-12 15:20:00,146500,146500,146500,146500,0
2026-03-12 15:21:00,146500,146500,146500,146500,0
2026-03-12 15:22:00,146500,146500,146500,146500,0
2026-03-12 15:23:00,146500,146500,146500,146500,0
2026-03-12 15:24:00,146500,146500,146500,146500,0
2026-03-12 15:25:00,146500,146500,146500,146500,0
2026-03-12 15:26:00,146500,146500,146500,146500,0
2026-03-12 15:27:00,146500,146500,146500,146500,0
2026-03-12 15:28:00,146500,146500,146500,146500,0
2026-03-12 15:29:00,146500,146500,146500,146500,0
2026-03-12 15:30:00,146400,146500,146400,146400,363
