date,open,high,low,close,volume
2026-03-12 11:04:00,203000,203500,203000,203000,789
2026-03-12 11:05:00,203000,203500,203000,203500,306
2026-03-12 11:06:00,203000,203500,203000,203500,2628
2026-03-12 11:07:00,203000,203500,203000,203500,264
2026-03-12 11:08:00,203000,203500,203000,203500,474
2026-03-12 11:09:00,203500,203500,203000,203000,959
2026-03-12 11:10:00,203000,203500,203000,203500,364
2026-03-12 11:11:00,203000,203500,203000,203500,223
2026-03-12 11:12:00,203500,203500,203000,203500,161
2026-03-12 11:13:00,203000,203500,203000,203000,414
2026-03-12 11:14:00,203500,203500,203000,203000,369
2026-03-12 11:15:00,203000,203500,203000,203000,127
2026-03-12 11:16:00,203000,203500,203000,203000,596
2026-03-12 11:17:00,203000,203500,203000,203500,361
2026-03-12 11:18:00,203500,203500,203000,203500,479
2026-03-12 11:19:00,203000,203500,203000,203000,325
2026-03-12 11:20:00,203000,203500,203000,203000,574
2026-03-12 11:21:00,203500,203500,203000,203000,194
2026-03-12 11:22:00,203500,203500,202500,202500,3379
2026-03-12 11:23:00,202500,203000,202500,203000,778
2026-03-12 11:24:00,203000,203000,202500,202500,278
2026-03-12 11:25:00,202500,203000,202500,203000,553
2026-03-12 11:26:00,202500,203500,202500,203000,2114
2026-03-12 11:27:00,203000,203500,202500,202500,1003
2026-03-12 11:28:00,202500,203500,202500,203000,1355
2026-03-12 11:29:00,203000,203500,202500,202500,482
2026-03-12 11:30:00,203000,203000,202500,202500,132
2026-03-12 11:31:00,202500,203000,202500,203000,312
2026-03-12 11:32:00,202500,203000,202500,202500,367
2026-03-12 11:33:00,202500,203000,202500,202500,833
2026-03-12 11:34:00,203000,203000,202500,202500,333
2026-03-12 11:35:00,203000,203000,202500,202500,508
2026-03-12 11:36:00,202500,203000,202000,202000,917
2026-03-12 11:37:00,202500,202500,202000,202250,441
2026-03-12 11:38:00,202000,202000,201500,201500,4847
2026-03-12 11:39:00,202000,202000,201500,202000,579
2026-03-12 11:40:00,201500,202000,201500,202000,733
2026-03-12 11:41:00,202000,202000,201500,201500,343
2026-03-12 11:42:00,201500,202000,201500,201500,431
2026-03-12 11:43:00,201500,202000,201500,202000,747
2026-03-12 11:44:00,201500,202000,201500,201750,292
2026-03-12 11:45:00,201500,202000,201500,202000,577
2026-03-12 11:46:00,201500,202000,201500,201500,602
2026-03-12 11:47:00,201500,202000,201500,201500,787
2026-03-12 11:48:00,201500,202000,201000,201000,3400
2026-03-12 11:49:00,201000,201500,201000,201000,363
2026-03-12 11:50:00,201500,201500,201000,201500,171
2026-03-12 11:51:00,201000,201500,200500,201000,7815
2026-03-12 11:52:00,201000,201000,200500,201000,530
2026-03-12 11:53:00,200500,201000,200500,200500,491
2026-03-12 11:54:00,200500,201000,200500,200500,820
2026-03-12 11:55:00,200500,201500,200500,201000,3601
2026-03-12 11:56:00,201500,201500,201000,201000,263
2026-03-12 11:57:00,201500,201500,201000,201250,397
2026-03-12 11:58:00,201250,201500,201000,201500,318
2026-03-12 11:59:00,201500,201500,201000,201000,204
2026-03-12 12:00:00,201500,201500,201000,201500,251
2026-03-12 12:01:00,201000,201500,201000,201500,331
2026-03-12 12:02:00,201500,201500,201000,201000,327
2026-03-12 12:03:00,201000,201500,201000,201000,2029
2026-03-12 12:04:00,201000,201500,201000,201000,562
2026-03-12 12:05:00,201000,201500,200500,200500,1452
2026-03-12 12:06:00,201000,201000,200500,200750,2916
2026-03-12 12:07:00,200500,201000,200500,200500,1365
2026-03-12 12:08:00,200500,201500,200500,201500,2308
2026-03-12 12:09:00,201000,201500,201000,201000,211
2026-03-12 12:10:00,201000,201500,201000,201250,1499
2026-03-12 12:11:00,201250,201500,200500,201000,1122
2026-03-12 12:12:00,200500,201000,200500,200500,140
2026-03-12 12:13:00,200500,201000,200000,200000,2515
2026-03-12 12:14:00,200000,201000,200000,200500,703
2026-03-12 12:15:00,200000,201000,200000,200500,2796
2026-03-12 12:16:00,200500,201000,200500,200500,332
2026-03-12 12:17:00,200500,201000,200500,200500,326
2026-03-12 12:18:00,201000,201000,200500,200500,350
2026-03-12 12:19:00,200500,201000,200500,200500,483
2026-03-12 12:20:00,200500,201500,200500,201000,4418
2026-03-12 12:21:00,201000,201500,201000,201000,121
2026-03-12 12:22:00,201000,201000,200500,201000,624
