date,open,high,low,close,volume
2026-03-12 10:20:00,747000,748000,746000,748000,474
2026-03-12 10:21:00,748000,750000,747000,749000,415
2026-03-12 10:22:00,749000,750000,749000,749000,467
2026-03-12 10:23:00,749000,750000,748000,749000,382
2026-03-12 10:24:00,748000,749000,747000,748000,577
2026-03-12 10:25:00,748000,749000,746000,749000,606
2026-03-12 10:26:00,748000,748000,746000,746000,348
2026-03-12 10:27:00,746000,748000,745000,746000,782
2026-03-12 10:28:00,746000,748000,746000,748000,297
2026-03-12 10:29:00,747000,747000,746000,746000,285
2026-03-12 10:30:00,746000,749000,746000,749000,1164
2026-03-12 10:31:00,748000,750000,748000,749000,876
2026-03-12 10:32:00,749000,749000,748000,749000,459
2026-03-12 10:33:00,749000,750000,749000,750000,242
2026-03-12 10:34:00,749000,750000,749000,749000,204
2026-03-12 10:35:00,749000,750000,749000,750000,374
2026-03-12 10:36:00,749000,750000,749000,749000,316
2026-03-12 10:37:00,749000,751000,749000,751000,899
2026-03-12 10:38:00,750000,751000,749000,750000,315
2026-03-12 10:39:00,750000,750000,748000,749000,383
2026-03-12 10:40:00,749000,751000,749000,749000,893
2026-03-12 10:41:00,749000,750000,749000,750000,392
2026-03-12 10:42:00,750000,750000,749000,749000,145
2026-03-12 10:43:00,749000,752000,749000,752000,1633
2026-03-12 10:44:00,752000,752000,750000,751000,407
2026-03-12 10:45:00,750000,751000,750000,751000,202
2026-03-12 10:46:00,751000,751000,750000,751000,337
2026-03-12 10:47:00,750000,751000,750000,751000,302
2026-03-12 10:48:00,751000,751000,750000,750000,336
2026-03-12 10:49:00,751000,751000,750000,750000,290
2026-03-12 10:50:00,751000,751000,749000,750000,593
2026-03-12 10:51:00,749000,753000,749000,752000,1480
2026-03-12 10:52:00,753000,753000,752000,753000,243
2026-03-12 10:53:00,753000,754000,752000,753000,1717
2026-03-12 10:54:00,753000,754000,752000,753000,674
2026-03-12 10:55:00,753000,753500,752000,752000,547
2026-03-12 10:56:00,753000,753500,750000,752000,1338
2026-03-12 10:57:00,752000,752000,750000,751000,211
2026-03-12 10:58:00,751000,753000,751000,753000,261
2026-03-12 10:59:00,753000,755000,752000,754000,1687
2026-03-12 11:00:00,754000,755000,752000,753000,719
2026-03-12 11:01:00,753000,753000,752000,753000,192
2026-03-12 11:02:00,752000,753000,752000,753000,224
2026-03-12 11:03:00,753000,753000,752000,752000,341
2026-03-12 11:04:00,753000,753000,752000,752000,252
2026-03-12 11:05:00,752000,753000,752000,753000,171
2026-03-12 11:06:00,752000,753000,752000,752000,368
2026-03-12 11:07:00,752000,752000,750000,751000,352
2026-03-12 11:08:00,750000,751000,750000,751000,152
2026-03-12 11:09:00,751000,751000,750000,750000,304
2026-03-12 11:10:00,749000,750000,749000,750000,239
2026-03-12 11:11:00,749000,750000,749000,750000,145
2026-03-12 11:12:00,749000,749000,748000,748000,668
2026-03-12 11:13:00,749000,749000,748000,748000,259
2026-03-12 11:14:00,748000,749000,748000,749000,329
2026-03-12 11:15:00,748000,754000,748000,753000,1632
2026-03-12 11:16:00,753000,753000,751000,751000,455
2026-03-12 11:17:00,751000,752000,750000,750000,382
2026-03-12 11:18:00,751000,751000,750000,750000,366
2026-03-12 11:19:00,750000,751000,748000,749000,938
2026-03-12 11:20:00,749000,749000,748000,748000,419
2026-03-12 11:21:00,748000,749000,748000,749000,157
2026-03-12 11:22:00,748000,749000,748000,749000,199
2026-03-12 11:23:00,749000,749000,747000,747000,974
2026-03-12 11:24:00,747000,748000,746000,746500,342
2026-03-12 11:25:00,746000,747000,746000,746000,679
2026-03-12 11:26:00,746000,747000,746000,746000,251
2026-03-12 11:27:00,746000,747000,746000,746000,126
2026-03-12 11:28:00,746000,750000,746000,748000,744
2026-03-12 11:29:00,748000,749000,747000,747000,440
2026-03-12 11:30:00,747000,748000,747000,747000,89
2026-03-12 11:31:00,747000,748000,747000,747000,349
2026-03-12 11:32:00,747000,748000,747000,747000,459
2026-03-12 11:33:00,747000,750000,747000,748000,502
2026-03-12 11:34:00,749000,750000,748000,749000,316
2026-03-12 11:35:00,749000,750000,749000,750000,377
2026-03-12 11:36:00,750000,750000,747000,747000,1564
2026-03-12 11:37:00,748000,748000,745000,747000,868
2026-03-12 11:38:00,747000,747000,745000,746000,546
2026-03-12 11:39:00,746000,747000,745000,745000,534
2026-03-12 11:40:00,747000,749000,746000,747000,501
2026-03-12 11:41:00,748000,748000,747000,748000,175
2026-03-12 11:42:00,747000,749000,747000,748000,372
2026-03-12 11:43:00,747000,748000,746000,746000,542
2026-03-12 11:44:00,746000,749000,746000,748000,342
2026-03-12 11:45:00,748000,748000,746000,747000,149
2026-03-12 11:46:00,747000,747000,746000,747000,208
2026-03-12 11:47:00,746000,747000,746000,746000,197
2026-03-12 11:48:00,746000,747000,746000,746000,155
2026-03-12 11:49:00,746000,747000,744000,744000,1581
2026-03-12 11:50:00,744000,745000,743000,743000,1106
2026-03-12 11:51:00,743000,744000,742000,742000,1419
2026-03-12 11:52:00,742000,743000,742000,743000,1082
2026-03-12 11:53:00,742000,743000,741000,742000,964
2026-03-12 11:54:00,742000,746000,742000,745000,419
2026-03-12 11:55:00,745000,746000,744000,745000,213
2026-03-12 11:56:00,746000,746000,745000,745000,130
2026-03-12 11:57:00,746000,746000,745000,745000,275
2026-03-12 11:58:00,745000,746000,745000,746000,129
2026-03-12 11:59:00,745000,746000,745000,745500,298
2026-03-12 12:00:00,745000,745000,744000,744000,251
2026-03-12 12:01:00,745000,745000,743000,743000,273
2026-03-12 12:02:00,743000,745000,743000,743000,362
2026-03-12 12:03:00,743000,744000,743000,743000,377
2026-03-12 12:04:00,743000,744000,743000,743000,163
2026-03-12 12:05:00,743000,744000,743000,744000,164
2026-03-12 12:06:00,744000,744000,743000,743000,163
2026-03-12 12:07:00,744000,744000,743000,744000,171
2026-03-12 12:08:00,743000,744000,743000,744000,824
2026-03-12 12:09:00,743000,744000,743000,743000,214
2026-03-12 12:10:00,743000,744000,743000,743000,268
2026-03-12 12:11:00,743000,744000,742000,743000,682
2026-03-12 12:12:00,743000,743000,742000,742000,439
2026-03-12 12:13:00,742000,743000,742000,742000,418
2026-03-12 12:14:00,742000,743000,741000,742000,916
2026-03-12 12:15:00,742000,743000,742000,742000,199
2026-03-12 12:16:00,742000,743000,742000,742000,130
2026-03-12 12:17:00,742000,743000,740000,742000,3421
2026-03-12 12:18:00,742000,745000,742000,743000,642
2026-03-12 12:19:00,744000,744000,743000,743000,181
2026-03-12 12:20:00,744000,744000,743000,744000,127
2026-03-12 12:21:00,744000,744000,743000,744000,172
2026-03-12 12:22:00,744000,744000,743000,744000,207
2026-03-12 12:23:00,744000,745000,743000,744000,289
2026-03-12 12:24:00,744000,745000,743000,745000,408
2026-03-12 12:25:00,745000,745000,744000,745000,178
2026-03-12 12:26:00,744000,745000,744000,745000,262
2026-03-12 12:27:00,744000,745000,744000,745000,233
2026-03-12 12:28:00,745000,745000,744000,745000,192
2026-03-12 12:29:00,744000,745000,743000,744000,302
2026-03-12 12:30:00,744000,744000,743000,743000,100
2026-03-12 12:31:00,744000,744000,743000,743000,279
2026-03-12 12:32:00,743000,744000,743000,743000,157
2026-03-12 12:33:00,743000,743000,742000,742000,389
2026-03-12 12:34:00,743000,743000,742000,742000,108
2026-03-12 12:35:00,743000,743000,742000,743000,195
2026-03-12 12:36:00,742000,743000,741000,741000,948
2026-03-12 12:37:00,741000,741500,740000,740000,683
2026-03-12 12:38:00,740000,741000,740000,740000,693
2026-03-12 12:39:00,740000,741000,740000,740000,429
2026-03-12 12:40:00,741000,742000,741000,742000,248
2026-03-12 12:41:00,741500,742000,741000,742000,442
2026-03-12 12:42:00,742000,742000,741000,741000,188
2026-03-12 12:43:00,742000,742000,741000,742000,109
2026-03-12 12:44:00,742000,742000,741000,742000,312
2026-03-12 12:45:00,741000,743000,741000,742000,685
2026-03-12 12:46:00,742000,743000,742000,742000,336
2026-03-12 12:47:00,742000,743000,742000,742500,147
2026-03-12 12:48:00,742000,742500,742000,742000,306
2026-03-12 12:49:00,742000,743000,742000,742000,232
2026-03-12 12:50:00,742000,743000,742000,742000,114
2026-03-12 12:51:00,742000,743000,742000,743000,134
2026-03-12 12:52:00,743000,743000,742000,743000,184
2026-03-12 12:53:00,742000,743000,740000,741000,1379
2026-03-12 12:54:00,741000,741000,740000,740000,322
2026-03-12 12:55:00,740000,741000,740000,740000,336
2026-03-12 12:56:00,740000,741000,740000,741000,196
2026-03-12 12:57:00,741000,741000,740000,740000,133
2026-03-12 12:58:00,741000,741000,740000,740000,276
2026-03-12 12:59:00,740000,741000,740000,741000,700
2026-03-12 13:00:00,741000,742000,741000,741000,208
2026-03-12 13:01:00,741000,742000,741000,742000,229
2026-03-12 13:02:00,741000,743000,741000,743000,1227
2026-03-12 13:03:00,743000,743000,741000,742000,983
2026-03-12 13:04:00,741000,744000,741000,743000,1128
2026-03-12 13:05:00,742000,747000,742000,747000,1644
2026-03-12 13:06:00,746000,747000,746000,746000,395
2026-03-12 13:07:00,747000,748000,745000,747000,1815
2026-03-12 13:08:00,747000,748000,747000,748000,408
2026-03-12 13:09:00,748000,748000,746000,747000,320
2026-03-12 13:10:00,746000,747000,745000,746000,530
2026-03-12 13:11:00,745000,746000,745000,746000,243
2026-03-12 13:12:00,745000,746000,745000,746000,138
2026-03-12 13:13:00,745000,748000,745000,747000,516
2026-03-12 13:14:00,747000,747000,745000,746000,433
2026-03-12 13:15:00,747000,747000,745000,746000,363
2026-03-12 13:16:00,745000,747000,745000,745000,476
2026-03-12 13:17:00,746000,746000,745000,746000,164
2026-03-12 13:18:00,746000,746000,744000,745000,284
2026-03-12 13:19:00,745000,747000,745000,746000,787
2026-03-12 13:20:00,746000,747000,745000,747000,545
2026-03-12 13:21:00,747000,749000,746000,748000,1024
2026-03-12 13:22:00,749000,749000,747000,749000,972
2026-03-12 13:23:00,748000,750000,748000,749000,1071
2026-03-12 13:24:00,749000,750000,748000,749000,600
2026-03-12 13:25:00,749000,752000,749000,752000,1661
2026-03-12 13:26:00,751500,753000,751000,751000,1539
2026-03-12 13:27:00,752000,756000,751000,755000,6443
2026-03-12 13:28:00,755000,755000,754000,754000,1258
2026-03-12 13:29:00,754000,755000,753000,753000,1150
2026-03-12 13:30:00,754000,754000,753000,754000,411
2026-03-12 13:31:00,753000,754000,752000,752000,1053
2026-03-12 13:32:00,752500,753000,751000,752000,1032
2026-03-12 13:33:00,753000,753000,752000,753000,214
2026-03-12 13:34:00,753000,753000,752000,753000,194
2026-03-12 13:35:00,753000,753000,751000,752000,455
2026-03-12 13:36:00,752000,752000,749000,750000,978
2026-03-12 13:37:00,751000,751000,749000,750000,694
2026-03-12 13:38:00,750000,751000,750000,750500,232
2026-03-12 13:39:00,751000,751000,750000,750000,291
2026-03-12 13:40:00,750000,751000,750000,750000,353
2026-03-12 13:41:00,751000,751000,750000,750000,594
2026-03-12 13:42:00,750000,751000,749000,750000,336
2026-03-12 13:43:00,749000,750000,749000,749000,325
2026-03-12 13:44:00,749000,751000,748000,750000,938
2026-03-12 13:45:00,749000,753000,749000,752000,1907
2026-03-12 13:46:00,753000,753000,752000,752000,326
2026-03-12 13:47:00,753000,753000,752000,753000,194
2026-03-12 13:48:00,752000,753000,752000,753000,235
2026-03-12 13:49:00,752000,753000,751000,752000,481
2026-03-12 13:50:00,752000,752000,751000,752000,182
2026-03-12 13:51:00,752000,752000,751000,752000,225
2026-03-12 13:52:00,752000,752000,751000,752000,381
2026-03-12 13:53:00,752000,752000,752000,752000,0
2026-03-12 13:54:00,752000,752000,752000,752000,0
2026-03-12 13:55:00,752000,752000,752000,752000,0
2026-03-12 13:56:00,752000,752000,752000,752000,0
2026-03-12 13:57:00,752000,752000,752000,752000,0
2026-03-12 13:58:00,752000,752000,752000,752000,0
2026-03-12 13:59:00,752000,752000,752000,752000,0
2026-03-12 14:00:00,752000,752000,752000,752000,0
2026-03-12 14:01:00,752000,752000,752000,752000,0
2026-03-12 14:02:00,752000,752000,752000,752000,0
2026-03-12 14:03:00,752000,752000,752000,752000,0
2026-03-12 14:04:00,752000,752000,752000,752000,0
2026-03-12 14:05:00,752000,752000,752000,752000,0
2026-03-12 14:06:00,752000,752000,752000,752000,0
2026-03-12 14:07:00,752000,752000,752000,752000,0
2026-03-12 14:08:00,752000,752000,752000,752000,0
2026-03-12 14:09:00,752000,752000,752000,752000,0
2026-03-12 14:10:00,752000,752000,752000,752000,0
2026-03-12 14:11:00,752000,752000,752000,752000,0
2026-03-12 14:12:00,752000,752000,752000,752000,0
2026-03-12 14:13:00,752000,752000,752000,752000,0
2026-03-12 14:14:00,752000,752000,752000,752000,0
2026-03-12 14:15:00,752000,752000,752000,752000,0
2026-03-12 14:16:00,752000,752000,752000,752000,0
2026-03-12 14:17:00,752000,752000,752000,752000,0
2026-03-12 14:18:00,752000,752000,752000,752000,0
2026-03-12 14:19:00,752000,752000,752000,752000,0
2026-03-12 14:20:00,752000,752000,752000,752000,0
2026-03-12 14:21:00,752000,752000,752000,752000,0
2026-03-12 14:22:00,752000,752000,752000,752000,0
2026-03-12 14:23:00,752000,752000,752000,752000,0
2026-03-12 14:24:00,752000,752000,752000,752000,0
2026-03-12 14:25:00,752000,752000,752000,752000,0
2026-03-12 14:26:00,752000,752000,752000,752000,0
2026-03-12 14:27:00,752000,752000,752000,752000,0
2026-03-12 14:28:00,752000,752000,752000,752000,0
2026-03-12 14:29:00,752000,752000,752000,752000,0
2026-03-12 14:30:00,752000,752000,752000,752000,0
2026-03-12 14:31:00,752000,752000,752000,752000,0
2026-03-12 14:32:00,752000,752000,752000,752000,0
2026-03-12 14:33:00,752000,752000,752000,752000,0
2026-03-12 14:34:00,752000,752000,752000,752000,0
2026-03-12 14:35:00,752000,752000,752000,752000,0
2026-03-12 14:36:00,752000,752000,752000,752000,0
2026-03-12 14:37:00,752000,752000,752000,752000,0
2026-03-12 14:38:00,752000,752000,752000,752000,0
2026-03-12 14:39:00,752000,752000,752000,752000,0
2026-03-12 14:40:00,752000,752000,752000,752000,0
2026-03-12 14:41:00,752000,752000,752000,752000,0
2026-03-12 14:42:00,752000,752000,752000,752000,0
2026-03-12 14:43:00,752000,752000,752000,752000,0
2026-03-12 14:44:00,752000,752000,752000,752000,0
2026-03-12 14:45:00,752000,752000,752000,752000,0
2026-03-12 14:46:00,752000,752000,752000,752000,0
2026-03-12 14:47:00,752000,752000,752000,752000,0
2026-03-12 14:48:00,752000,752000,752000,752000,0
2026-03-12 14:49:00,752000,752000,752000,752000,0
2026-03-12 14:50:00,752000,752000,752000,752000,0
2026-03-12 14:51:00,752000,752000,752000,752000,0
2026-03-12 14:52:00,752000,752000,752000,752000,0
2026-03-12 14:53:00,752000,752000,752000,752000,0
2026-03-12 14:54:00,752000,752000,752000,752000,0
2026-03-12 14:55:00,752000,752000,752000,752000,0
2026-03-12 14:56:00,752000,752000,752000,752000,0
2026-03-12 14:57:00,752000,752000,752000,752000,0
2026-03-12 14:58:00,752000,752000,752000,752000,0
2026-03-12 14:59:00,752000,752000,752000,752000,0
2026-03-12 15:00:00,752000,752000,752000,752000,0
2026-03-12 15:01:00,752000,752000,752000,752000,0
2026-03-12 15:02:00,752000,752000,752000,752000,0
2026-03-12 15:03:00,752000,752000,752000,752000,0
2026-03-12 15:04:00,752000,752000,752000,752000,0
2026-03-12 15:05:00,752000,752000,752000,752000,0
2026-03-12 15:06:00,752000,752000,752000,752000,0
2026-03-12 15:07:00,752000,752000,752000,752000,0
2026-03-12 15:08:00,752000,752000,752000,752000,0
2026-03-12 15:09:00,752000,752000,752000,752000,0
2026-03-12 15:10:00,752000,752000,752000,752000,0
2026-03-12 15:11:00,752000,752000,752000,752000,0
2026-03-12 15:12:00,752000,752000,752000,752000,0
2026-03-12 15:13:00,752000,752000,752000,752000,0
2026-03-12 15:14:00,752000,752000,752000,752000,0
2026-03-12 15:15:00,752000,752000,752000,752000,0
2026-03-12 15:16:00,752000,752000,752000,752000,0
2026-03-12 15:17:00,752000,752000,752000,752000,0
2026-03-12 15:18:00,752000,752000,752000,752000,0
2026-03-12 15:19:00,752000,752000,752000,752000,0
2026-03-12 15:20:00,752000,752000,752000,752000,0
2026-03-12 15:21:00,752000,752000,752000,752000,0
2026-03-12 15:22:00,752000,752000,752000,752000,0
2026-03-12 15:23:00,752000,752000,752000,752000,0
2026-03-12 15:24:00,752000,752000,752000,752000,0
2026-03-12 15:25:00,752000,752000,752000,752000,0
2026-03-12 15:26:00,752000,752000,752000,752000,0
2026-03-12 15:27:00,752000,752000,752000,752000,0
2026-03-12 15:28:00,752000,752000,752000,752000,0
2026-03-12 15:29:00,752000,752000,752000,752000,0
2026-03-12 15:30:00,752000,752000,751000,752000,381
